"taxon_name"
"Acalypha pulogensis"
"Acalypha raivavensis"
"Acalypha rapensis"
"Acalypha repanda"
"Acalypha rivularis"
"Acalypha salviifolia"
"Acalypha schiedeana"
"Acalypha skutchii"
"Acalypha sonderiana"
"Acalypha stachyura"
"Acalypha stellata"
"Acalypha stenoloba"
"Acalypha stricta"
"Acalypha subintegra"
"Acalypha suirenbiensis"
"Acalypha tenuifolia"
"Acalypha villosa"
"Acalypha wilderi"
"Acalypha wilkesiana"
"Acanthella sprucei"
"Acanthocereus tetragonus"
"Acanthocladus albicans"
"Acanthocladus colombianus"
"Acanthocladus guayaquilensis"
"Acanthocladus pulcherrimus"
"Acanthocladus santosii"
"Acanthocladus scleroxylon"
"Acanthophoenix crinita"
"Acanthophoenix rousselii"
"Acanthophoenix rubra"
"Acanthosyris annonagustata"
"Acanthosyris asipapote"
"Acanthosyris falcata"
"Acanthosyris glabrata"
"Acanthosyris paulo-alvinii"
"Acanthosyris spinescens"
"Acca lanuginosa"
"Acca macrostema"
"Acca sellowiana"
"Acer acuminatum"
"Acer amamiense"
"Acer amplum"
"Acer argutum"
"Acer barbinerve"
"Acer brachystephyanum"
"Acer brevipes"
"Acer buergerianum"
"Acer caesium"
"Acer calcaratum"
"Acer caloneurum"
"Acer campbellii"
"Acer campestre"
"Acer capillipes"
"Acer cappadocicum"
"Acer carpinifolium"
"Acer caudatifolium"
"Acer caudatum"
"Acer ceriferum"
"Acer chapaense"
"Acer chiangdaoense"
"Acer cinerascentiforme"
"Acer circinatum"
"Acer cissifolium"
"Acer confertifolium"
"Acer cordatum"
"Acer coriaceifolium"
"Acer crassum"
"Acer crataegifolium"
"Acer davidii"
"Acer diabolicum"
"Acer discolor"
"Acer distylum"
"Acer drummondi"
"Acer duplicatoserratum"
"Acer elegantulum"
"Acer emeiense"
"Acer erianthum"
"Acer erythranthum"
"Acer eucalyptoides"
"Acer fabri"
"Acer fengii"
"Acer fenzelianum"
"Acer floridanum"
"Acer garrettii"
"Acer glabrum"
"Acer gracilifolium"
"Acer granatense"
"Acer grandidentatum"
"Acer griseum"
"Acer guizhouense"
"Acer hainanense"
"Acer heldreichii"
"Acer henryi"
"Acer hyrcanum"
"Acer japonicum"
"Acer kweilinense"
"Acer laevigatum"
"Acer laurinum"
"Acer leipoense"
"Acer leucoderme"
"Acer lichuanense"
"Acer linganense"
"Acer lobelii"
"Acer longipes"
"Acer lucidum"
"Acer macrophyllum"
"Acer mairei"
"Acer mandshuricum"
"Acer mapienense"
"Acer maximowiczianum"
"Acer mazandaranicum"
"Acer medogense"
"Acer miaoshanicum"
